threshold,fpr,tpr
0.00357882,0.928166,1
0.00354233,0.928796,1
0.00352661,0.929427,1
0.00352197,0.930057,1
0.00351423,0.930687,1
0.00350913,0.931317,1
0.00349982,0.931947,1
0.00346227,0.932577,1
0.00344109,0.933207,1
0.00343717,0.933837,1
0.0034287,0.934468,1
0.00341472,0.935098,1
0.00340475,0.935728,1
0.00333731,0.936358,1
0.0033262,0.936988,1
0.00332064,0.937618,1
0.00330289,0.938248,1
0.00329036,0.938878,1
0.00327649,0.939509,1
0.00324221,0.940139,1
0.00322105,0.940769,1
0.00317169,0.941399,1
0.00313024,0.942029,1
0.00311486,0.942659,1
0.00307904,0.943289,1
0.00305838,0.943919,1
0.00304962,0.944549,1
0.00304405,0.94518,1
0.00300938,0.94581,1
0.00295468,0.94644,1
0.00293683,0.94707,1
0.00291302,0.9477,1
0.00290891,0.94833,1
0.00290691,0.94896,1
0.00290272,0.94959,1
0.00284283,0.950221,1
0.00281629,0.950851,1
0.00279932,0.951481,1
0.0027963,0.952111,1
0.00277477,0.952741,1
0.00275421,0.953371,1
0.00271854,0.954001,1
0.00264118,0.954631,1
0.0025804,0.955261,1
0.0025709,0.955892,1
0.0025605,0.956522,1
0.00253785,0.957152,1
0.00247107,0.957782,1
0.00241747,0.958412,1
0.00240868,0.959042,1
0.00236626,0.959672,1
0.00226924,0.960302,1
0.00226508,0.960933,1
0.00226322,0.961563,1
0.00217026,0.962193,1
0.00211906,0.962823,1
0.00205165,0.963453,1
0.00198307,0.964083,1
0.00197753,0.964713,1
0.0019707,0.965343,1
0.00195775,0.965974,1
0.00193115,0.966604,1
0.00192826,0.967234,1
0.00191553,0.967864,1
0.00189499,0.968494,1
0.00186899,0.969124,1
0.00184552,0.969754,1
0.00174267,0.970384,1
0.00174195,0.971014,1
0.00172075,0.971645,1
0.00167506,0.972275,1
0.00165875,0.972905,1
0.00165441,0.973535,1
0.00162165,0.974165,1
0.00159863,0.974795,1
0.00142713,0.975425,1
0.00140317,0.976055,1
0.00139551,0.977316,1
0.00137521,0.977946,1
0.00135058,0.978576,1
0.00134457,0.979206,1
0.00133917,0.979836,1
0.00127477,0.980466,1
0.00126646,0.981096,1
0.00126513,0.981727,1
0.00124223,0.982357,1
0.00122801,0.982987,1
0.00119881,0.983617,1
0.00118499,0.984247,1
0.00116322,0.984877,1
0.00114849,0.985507,1
0.00112963,0.986137,1
0.00110533,0.986767,1
0.00105197,0.987398,1
0.000996266,0.988028,1
0.000943015,0.988658,1
0.000906333,0.989288,1
0.000850809,0.989918,1
0.000837605,0.990548,1
0.000760013,0.991178,1
0.000736983,0.991808,1
0.000711182,0.992439,1
0.00065726,0.993069,1
0.000609608,0.993699,1
0.000600844,0.994329,1
0.000352849,0.994959,1
0.000265508,0.996219,1
0.000263288,0.996849,1
0.000236011,0.99748,1
0.000145691,0.99811,1
0.000130354,0.99874,1
1.5301e-05,0.99937,1
0,1,1
